"ean","name","brand","pack_size","category","image_url","source"
"05030343834067","Belazu Vegan Harissa Pesto 165G","BELAZU","165G","Food Cupboard > Cooking Sauces, Meal Kits & Sides > Vegan","https://digitalcontent.api.tesco.com/v2/media/ghs/a24ccda3-c993-4a3e-8680-e281d09d402b/df936a44-14b3-4bd3-b550-f28196db29fb_1730541586.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05052197045215","Durex Condoms Extra Safe 12'S","DUREX","","Health & Beauty > Lifestyle & Wellbeing > Condoms, Lubricants & Adult Devices","https://digitalcontent.api.tesco.com/v2/media/ghs/2b6204bc-d996-4c19-ba27-3faaaea3b3f7/2511f764-cb2e-44f7-8620-f8878da51fed_2135818122.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000239056002","Good Boy Chewy Chicken Dumbbells 90G","GOOD BOY","90G","Pets > Dog Food & Accessories > Dog Treats, Dental Chews & Biscuits","https://digitalcontent.api.tesco.com/v2/media/ghs/c13acb5f-6a76-4bea-9bff-7e989033f569/112c62a8-ff8d-4734-b53f-d1ff06690808_321556357.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010934001795","Just For Men Hair Colourant Natural Light Brown","JUST FOR MEN","","Health & Beauty > Hair Colourants & Dyes > Men's Hair Dye","https://digitalcontent.api.tesco.com/v2/media/ghs/89a1937c-ae17-43a9-9395-2f82a1287a89/1d7a3feb-9764-462e-a24c-9217acc27da4_339622224.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060087943961","Good4u Protein Salad Topper Garlic & Herb 125G","GOOD4U","150G","Food Cupboard > Table Sauces, Olives, Pickles & Chutney > Salad Dressings, Toppers & Croutons","https://digitalcontent.api.tesco.com/v2/media/ghs/bd1ccc7e-3d76-40d2-8b7f-329ec457971a/5674de16-00b1-41ac-ae3b-26a3c8c23257_1471667714.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08719514372269","Philips Smart Led Amber Glass 50W E27 Bulb","PHILIPS","","Home & Ents > Electrical > Lightbulbs","https://digitalcontent.api.tesco.com/v2/media/ghs/9f78a8a6-d76a-4630-a923-92404f27259c/7d18b058-9d4b-4a10-8789-dec561e66509_1481665287.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000003415467","Tesco Kiwi Strawberry & Melon 125G","TESCO","125G","Fresh Food > Fresh Fruit > Fruit Pots, Platters & Packs","https://digitalcontent.api.tesco.com/v2/media/ghs/263043ba-71b8-4b3e-b943-7c908f3a7533/106e866a-eacd-4b9f-9a09-ef21478a6f2a.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05057753418373","Fred & Flo Weaning Bowl And Spoon Set","FRED & FLO","","Baby > Baby Weaning & Accessories > Baby Spoons, Bowls, Plates & Cutlery","https://digitalcontent.api.tesco.com/v2/media/ghs/1cde2df8-a46c-41b7-9375-c811d0a9d79c/14f241e8-2b06-4324-a988-00ff934b4c9d_84409803.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00191726398509","Spidey Little Vehicles","SPIDEY","","Home & Ents > Toys & Games > Baby & Toddler Toys","https://digitalcontent.api.tesco.com/v2/media/ghs/3c003733-61f2-4dc7-8665-a5c563d5c6ff/668caff2-b4a9-4193-9c3b-571b7e361207_467108682.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"01230000022705","Halo Top Gooey Brownie Ice Cream 473Ml","HALO TOP","473ML","Frozen Food > Ice Cream, Ice Lollies & Frozen Desserts > Ice Cream Tubs","https://digitalcontent.api.tesco.com/v2/media/ghs/25e4c144-bf5f-4bda-9bc0-28051ab615e2/d31cd680-3866-4384-906f-cbc1dc39b066.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05054563023803","Sensodyne Rapid Relief 75Ml","SENSODYNE","75ML","Health & Beauty > Toothpaste, Mouthwash & Toothbrush > Sensitive","https://digitalcontent.api.tesco.com/v2/media/ghs/62072a2b-d05f-433d-9668-4e3ab7e7fd69/41c9f68e-c13c-4c6c-833a-748235abd38f_493919637.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05016860014021","Top Life Formula Puppy Milk 200Ml","TOP LIFE","200ML","Pets > Dog Food & Accessories > Puppy Food (0-12 Months)","https://digitalcontent.api.tesco.com/v2/media/ghs/68997e6c-0c52-456d-a8fb-f2bd8e8e818a/bcd8118b-96cd-4f89-b653-9d6b38a24c31_443026237.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05997523314880","Nissin Cup Noodles Katsu Curry 73G","NISSIN","73G","Food Cupboard > Noodle Pots & Instant Snack Meals > Authentic & Asian Inspired","https://digitalcontent.api.tesco.com/v2/media/ghs/9323de9b-2d30-4991-bedd-c2ab2d99f0d1/69c666eb-5063-4076-a104-6d1841c4ba8a_2117725203.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697388989","Tesco 12 Filled Mini Churros 210G","TESCO","210G","Frozen Food > Frozen Party Food & Sausage Rolls > Frozen Party Food & Sausage Rolls","https://digitalcontent.api.tesco.com/v2/media/ghs/0625eb19-8250-42c5-abb7-69ef496c76a2/34cb6f6c-93a4-4d9d-9343-2ea115e4154f.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07393714899095","Kopparberg Mixed Fruit Tropical Premium Cider 4 X 330Ml","KOPPARBERG","1320ML","Drinks > Beer & Cider > Cider","https://digitalcontent.api.tesco.com/v2/media/ghs/df014345-8072-46c8-b294-069b26351e6d/b75e5a7d-e5d4-4fed-8331-623c62ac6dca_858662275.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"09414202416858","Sistema Bento Cube","SIS","","Home & Ents > Cooking & Dining > Food Storage & Water Bottles","https://digitalcontent.api.tesco.com/v2/media/ghs/cc2865c4-217b-4dd2-855d-64d333eb7eac/0c3f8340-0477-45be-880b-a4b1f387bb29_2012401208.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08006540158920","Seven Seas Omega 3 Extra Strength With Vitamin D 30 Capsules","SEVEN SEAS","","Health & Beauty > Vitamins, Minerals & Supplements > Cod Liver Oil & Omega 3","https://digitalcontent.api.tesco.com/v2/media/ghs/f6da80f3-4abf-49c6-b45c-beb8fc5da1b2/0247455a-1858-4c6c-a7b4-4b7ecdabc35e_243526318.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"09002490210991","Red Bull Energy Drink 473Ml","RED BULL","473ML","Drinks > On The Go Drinks > Sports, Energy & Wellness Drinks","https://digitalcontent.api.tesco.com/v2/media/ghs/6c77c582-1ea6-4010-96ce-bd960769f6d7/77d7fe56-bbd8-4f37-a5a7-5f0ae41436e2_1886086727.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07622210838209","Cadbury Festive Friends Chocolate Biscuits 150G","CADBURY","150G","Food Cupboard > Biscuits & Cereal Bars > Biscuit Assortments","https://digitalcontent.api.tesco.com/v2/media/ghs/95925250-49cd-412f-a08f-18d2a6ee0833/7ffe8c0a-1372-44c8-b797-1f9ceaff0eae_842168074.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05030343837570","Belazu Apricot Harissa 130G","BELAZU","130G","Food Cupboard > Cooking Ingredients > Seasoning, Herbs & Spices","https://digitalcontent.api.tesco.com/v2/media/ghs/14992e8a-fb51-4a0f-bb53-a49e84de30d6/69e1148c-d32f-48ac-9f57-38ea93925aec_178994153.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05051898684556","Tesco Southern Fried Breaded Chicken Mini Fillets 305G","TESCO","305G","Fresh Food > Fresh Meat & Poultry > Breaded Chicken","https://digitalcontent.api.tesco.com/v2/media/ghs/6d80c09a-69df-43d4-896f-73a89e971bb5/afff431b-fc6a-4548-bde6-dbbe53ddff0c.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05057753904753","Tesco Egg Mayonaise 250G","TESCO","250G","Fresh Food > Fresh Salad, Coleslaw & Sandwich Fillers > Sandwich Fillers","https://digitalcontent.api.tesco.com/v2/media/ghs/55351922-a933-4894-9a68-3e6c3108cbcd/d779f080-754a-4e92-ab72-53c089ceb0a6.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05052909992493","Tesco A4 Document Box","TESCO HOMEOFFICE","","Home & Ents > Stationery, Arts & Crafts > Filing & Storage","https://digitalcontent.api.tesco.com/v2/media/ghs/91984c61-2566-4493-b7ab-9aedee94689a/71b927fa-c3cd-43cc-a504-aa39cb3ff5c3_718499514.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05391516882606","Ashfield British Lager 4 X 440Ml","MAGNERS","1760ML","Drinks > Beer & Cider > Beer - Lager","https://digitalcontent.api.tesco.com/v2/media/ghs/39c2a02e-b538-42da-aeed-3a0f23c8948c/f424b956-4869-4b5d-aa89-1fcc1d5ada40_30866002.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05051008187373","Tesco Salt & Vinegar Sticks 150G","TESCO","150G","Food Cupboard > Crisps, Snacks, Nuts & Popcorn > Sharing Crisps & Snacks","https://digitalcontent.api.tesco.com/v2/media/ghs/439e17d0-48bc-4e7b-a84f-0968b814c1a5/b8b1fe1c-0c59-4823-8db6-8e5864eeba36_1138200255.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"04210201187424","Oral-B Pro 1 3D White Pink Electric Toothbrush & Case","ORAL-B","","Health & Beauty > Toothpaste, Mouthwash & Toothbrush > Toothbrush","https://digitalcontent.api.tesco.com/v2/media/ghs/62f19a9b-3be8-423a-a436-ae7a517c3d7b/2efa77f2-1196-4e94-a10c-28638adb9baf_1909232907.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08001090098023","Head & Shoulders Anti-Dandruff Classic Clean Shampoo 90Ml","HEAD & SHOULDERS","90ML","Health & Beauty > Suncare & Travel > Travel Toiletries","https://digitalcontent.api.tesco.com/v2/media/ghs/d7ebe454-2761-4952-b139-4c553d4645ec/d7067be1-e0d5-473a-8db8-cd581942f40c_1823141598.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697393501","Tesco Cinnamon Dusting 80G","TESCO","80G","Drinks > Hot Chocolate & Malted Drinks > Hot Chocolate Additions","https://digitalcontent.api.tesco.com/v2/media/ghs/3197f447-6995-41b8-b8b5-fddee8267369/73cd8f9f-a3d7-42d6-b68e-5ac0a3df83ee_1150599816.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08713439218695","Trust Mydo Silent Click Black","TRUST","","Home & Ents > Electrical > Computer Accessories","https://digitalcontent.api.tesco.com/v2/media/ghs/24580390-337e-4c8d-ab16-296c8d47c942/af1d9608-b5c0-4f70-86dd-fd1e0adbd257_960774539.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08720400433193","Signature Blue Cigars 10 Pack","CAFE CREME","","Home & Ents > Tobacco & Alternatives > Cigars, Cigarillos & Pipe","https://digitalcontent.api.tesco.com/v2/media/ghs/03287d87-eb88-44ef-abb1-70b908d5e4a8/73171e41-a8db-4aa8-bb1e-e8f636e362fc_1006626097.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060204341854","Sipsmith Gin And Tonic 250Ml","SIPSMITH","250ML","Drinks > Ready To Drink Wine & Spirits > Ready to Drink Premixed Spirits & Cocktails","https://digitalcontent.api.tesco.com/v2/media/ghs/f7f3887e-639c-4ca8-807a-07721f3c3d31/64e8d047-9b50-4099-af3c-24c517c68428_119162211.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010724527481","Batiste Dry Shampoo Original 200Ml","BATISTE","200ML","Health & Beauty > Haircare & Styling > Dry Shampoo","https://digitalcontent.api.tesco.com/v2/media/ghs/52b66618-3115-4c51-9fa7-521bb9208f0e/3bde0ba9-1352-47d6-b54b-bd1269bd49df_183127495.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000306004301","Clarence Court Brown Medium Free Range Eggs 6 Pack","CLARENCE COURT","","Fresh Food > Milk, Butter & Eggs > Eggs","https://digitalcontent.api.tesco.com/v2/media/ghs/8aac4365-08a6-4eea-a46d-f8c825a0f5ab/3f95e553-56d4-4138-86e0-ad4244533d86.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05057008208728","Tesco H7 477 Bulb Twin Pack","TESCO AUTO","","Home & Ents > DIY & Car Care > DIY","https://digitalcontent.api.tesco.com/v2/media/ghs/260d517b-a85c-405d-9678-616a51244726/8264c0b4-8eeb-4567-b179-dadebc0d0a7b_1572042001.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05053947494673","Tesco Pink & White Marshmallows 100G","TESCO","100G","Drinks > Hot Chocolate & Malted Drinks > Hot Chocolate Additions","https://digitalcontent.api.tesco.com/v2/media/ghs/ec9be336-ad49-4a27-8d4e-83109b4678bb/c6187b9c-781d-47b9-811c-a624c9e3446e_1685372954.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00048526990085","Nuby Super Slurp Pop Up Beaker","NUBY UK LLP","","Baby > Baby Weaning & Accessories > Baby Cups & Beakers","https://digitalcontent.api.tesco.com/v2/media/ghs/5861784a-a282-4f92-b1b8-0fcbf200375f/909f6864-2a3a-4d27-86d2-12023b017630_67188947.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05054775750399","Woodside Farms Pork Loin Steaks 720G","WOODSIDE FARMS","720G","Fresh Food > Fresh Meat & Poultry > Fresh Pork","https://digitalcontent.api.tesco.com/v2/media/ghs/c5a5ad83-7c57-412b-a436-1940c83093ac/8f1c79a0-fa78-40a2-92c7-e9ea769a786e.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05065000523145","Pukka Organic 3 Ginger 20 Tea Bags 36G","Pukka","36G","Drinks > Tea > Fruit & Herbal Tea Bags","https://digitalcontent.api.tesco.com/v2/media/ghs/f5a16333-8401-4974-bc4b-aecb1d8d5dcf/603dc9a0-fde4-4054-8ffc-ab6e5fcc1c43_29588684.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05053526856748","Tesco 1m Micro USB Cable Black","TESCO HOME","","Home & Ents > Electrical > Mobile Phone Accessories","https://digitalcontent.api.tesco.com/v2/media/ghs/27d4515a-b42e-4a69-9f98-0d6237018025/7003419a-6187-4002-8497-a00c53e0d970_2086986227.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000295145054","Cathedral City Mature Cheddar 550G","CATHEDRAL CITY","550G","Fresh Food > Cheese > Cheddar Cheese","https://digitalcontent.api.tesco.com/v2/media/ghs/b86941c3-0031-4332-bdad-5d407fa5e815/5c3cdc42-2c37-4bd2-aa43-605d36aaab6c.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07702018605347","Gillette Labs Razor Stand Travel Case 4 Blades Pack","GILLETTE","","Health & Beauty > Men's Toiletries > Shaving","https://digitalcontent.api.tesco.com/v2/media/ghs/53398a73-b115-4ebf-81bb-774f9a1a581a/ea625f0a-45c1-4aec-b945-8688179e57a2_524505599.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05031153333474","Counter Smoked Processed Cheese 200G","Unbranded","200G","Fresh Food > Counters > Counter - Cheese","https://digitalcontent.api.tesco.com/v2/media/ghs/10838514-e643-41c7-9433-1d24af5367b9/9f8eb49f-4718-4048-90d2-0bd1ea6cf261_342471135.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000003262795","Tesco Herbs Great For Roasting 30G","TESCO","30G","Fresh Food > Fresh Vegetables > Fresh Chillies, Herbs, Garlic & Ginger","https://digitalcontent.api.tesco.com/v2/media/ghs/7f4a7ed3-2f6c-4b91-ab32-82c2a4f1e9e4/1530f48b-774b-49ae-99d0-13d01f7958f1_1700566850.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05022822221291","Status Solar Floodlight","STATUS","","Home & Ents > Electrical > Smart Technology","https://digitalcontent.api.tesco.com/v2/media/ghs/c8e270af-286f-433b-8b5c-67b72f49006b/1f4fa5c7-2f17-467d-9a7d-890a296db840_1268230599.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05057753913700","Tesco Plant Chef Breaded Meat Free Goujons 190G","TESCO PLANT CHEF","190G","Fresh Food > Chilled Vegetarian & Vegan > Escalopes & Nuggets","https://digitalcontent.api.tesco.com/v2/media/ghs/6d53756d-30cc-42bd-acfb-eae4231fb1d9/18159f39-182d-4852-ad77-dadb9753f6c9_689875462.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060184244787","Lily's Kitchen Grain Free Variety 6X400g","LILY'S KITCHEN","2400G","Pets > Dog Food & Accessories > Wet Dog Food","https://digitalcontent.api.tesco.com/v2/media/ghs/91572229-1b93-45e9-bc95-7d98d76d723d/4ffff08c-b760-4836-9321-b31ec4922149_1048193698.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000328015255","Walkers Max Strong Hot Sauce Blaze Crisps 6X27g","WALKERS MAX","162G","Food Cupboard > Crisps, Snacks, Nuts & Popcorn > Multipack Crisps & Snacks","https://digitalcontent.api.tesco.com/v2/media/ghs/cf5eda95-4578-4a65-9a10-330b9d75b88a/58598625-82db-452e-a693-6e0d18e42d44_1002388193.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060040252017","Kiddylicious Smoothie Melts Mango 6G","KIDDYLICIOUS","6G","Baby > Baby & Toddler Food > Baby & Toddler Snacks","https://digitalcontent.api.tesco.com/v2/media/ghs/7e754adb-528b-49b7-b66f-a15d681ddd07/1198a659-40ba-4360-a72a-ec21fd7faed3_1519146101.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000354914850","Loyd Grossman No Added Sugar Bolognese 350G","LOYD GROSSMAN","350G","Food Cupboard > Cooking Sauces, Meal Kits & Sides > Italian","https://digitalcontent.api.tesco.com/v2/media/ghs/db8cb9ae-72dd-48b9-af01-2ab645d32e7f/13862879-d1c3-40d1-86e0-0cfbb1b27fad_1520091793.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697716744","Tesco Fire Pit 2 Quarter Pounder Halloumi Burgers 228G","FIRE PIT","228G","Fresh Food > Cheese > Speciality & Continental Cheese","https://digitalcontent.api.tesco.com/v2/media/ghs/5239a52b-1fbe-4a3a-93f9-19710d54f981/8bda8b96-8dd1-4748-adef-f156d7d1d3d4_1655658762.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07613287238474","Milkybar White Chocolate Pouch 94G","MILKYBAR","94G","Food Cupboard > Chocolate, Sweets, Mints & Chewing Gum > Chocolate Pouches & Bags","https://digitalcontent.api.tesco.com/v2/media/ghs/c108291f-b231-4a9b-9925-ffaa02d1c2ec/a4ff965f-0a10-4571-a944-4813326ea9a3_266595950.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05057008607415","Tesco 2 Pack Bath Sheet White","TESCO HOME","","Home & Ents > Bathroom Accessories & Towels > Towels","https://digitalcontent.api.tesco.com/v2/media/ghs/a182554c-0ef5-4b5c-9f4b-4432595c7f4d/b8289400-8e51-4099-a5e7-2b984ae3187b_946594106.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010234973501","Polylina Large Plastic Container With Lids 5 Pack","POLYLINA","","Household > Food Storage > Food Storage","https://digitalcontent.api.tesco.com/v2/media/ghs/240f0bec-1c69-4884-a9e7-796acfd8e59c/b0b2b8fe-056c-475a-8875-7de7d4d2d554_1140870378.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010067338072","Billingtons Light Brown Sugar 500G","BILLINGTONS","500G","Food Cupboard > Home Baking & Sugar > Sugar","https://digitalcontent.api.tesco.com/v2/media/ghs/9f9b13e7-56fe-4c01-aae6-0334cb6ce81f/43b19ec2-ac84-40fc-b2b9-c0329a98d6da_283404513.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000328329789","Walkers Wotsits Giants Prawn Cocktail Snacks 105G","WALKERS","105G","Food Cupboard > Crisps, Snacks, Nuts & Popcorn > Sharing Crisps & Snacks","https://digitalcontent.api.tesco.com/v2/media/ghs/8850f7c6-c5f0-4bcc-96ad-eae0cbd4162a/b5ae95d6-c82f-42e9-871b-f10e69aa495b_746248203.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"09310297651894","Penfolds Koonunga Hill Chardonnay 75Cl","PENFOLDS","75CL","Drinks > Wine > White Wine","https://digitalcontent.api.tesco.com/v2/media/ghs/25dd663b-9930-4829-b9ae-728e805958a9/2d40e64a-2b5d-4934-8296-fd543617995f_1798015100.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05024121885303","Organix Melty Carrot Puffs 20G","ORGANIX","20G","Baby > Baby & Toddler Food > Baby & Toddler Snacks","https://digitalcontent.api.tesco.com/v2/media/ghs/37faaa53-c382-4210-af09-5b812178fd41/192796f1-1a1e-4ac8-9314-a99a093b2617_1689697328.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05022313000282","Tropicana Original Orange With Juicy Bits 900Ml","TROPICANA","900ML","Drinks > Juices & Smoothies > Fresh Juice","https://digitalcontent.api.tesco.com/v2/media/ghs/5f0282e6-69e3-4c72-b696-25c1f653375e/d705cba5-87b3-4091-9212-14fd090d33c1.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060112548703","Natures Store Dark Chocolate Rice Cakes 100G","NATURES STORE","100G","Food Cupboard > Free From > Chocolate, Sweets & Bars","https://digitalcontent.api.tesco.com/v2/media/ghs/1bb9c52e-f651-4b07-9282-0f575c5d67d5/a76eb401-cfeb-451d-b6e6-2225499c597d_1322688586.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000010011294","Jaffa Oranges Minimum 4 Pack","TESCO","","Fresh Food > Fresh Fruit > Oranges, Lemons & Citrus Fruit","https://digitalcontent.api.tesco.com/v2/media/ghs/a7d897fa-9985-4a48-8ee6-3713ee259014/143aae83-78de-4dce-9ba7-c27d13d3858b_1593483018.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060132284360","Meridian 100% Almond Butter Smooth 470G","MERIDIAN","470G","Food Cupboard > Jams, Sweet & Savoury Spreads > Peanut & Nut Butter","https://digitalcontent.api.tesco.com/v2/media/ghs/4e2e1ad2-9b83-4fe7-8fc9-4ab7f86d856f/be7f219f-c663-4ea9-ab0e-843fde1de80b_848909353.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08410076481375","Old El Paso Taco Stand ‘N’ Stuff Paprika & Garlic Kit 312G","OLD EL PASO","312G","Food Cupboard > Cooking Sauces, Meal Kits & Sides > Meal Kits","https://digitalcontent.api.tesco.com/v2/media/ghs/5d1ba90f-8221-4b14-a0bd-2338adef7fcf/9e1ee65d-d6a2-4bb1-9899-0dfdbd5e4db6_1279471519.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05057967395484","Creamfields Strawberry Low Fat Yogurt 450G","CREAMFIELDS","450G","Fresh Food > Yoghurts > Flavoured Big Pot Yoghurt","https://digitalcontent.api.tesco.com/v2/media/ghs/b89216d2-0cac-4b0c-abe0-bebd2d3a51e8/91a1b1a6-d122-4b8e-a45e-bd17d60642d8.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00072417194719","The Skinny Cracker Co Sea Salt & Black Pepper Cracker 185G","THE SKNY CRKR CO","185G","Food Cupboard > Crackers & Crispbreads > Crackers for Cheese","https://digitalcontent.api.tesco.com/v2/media/ghs/bd0d9a9b-5393-49ab-a439-77a171c43ce3/02ccfe79-fdca-4382-bc79-a9d45c4c9636_112100467.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05901588066998","E.Wedel Aha! Sezamki Bar 27.2G","E.WEDEL","27.2G","Food Cupboard > World Foods > Polish","https://digitalcontent.api.tesco.com/v2/media/ghs/54bed535-d531-47ea-a335-401b03e32f16/21df5fbf-b75c-41e6-a9f3-db951aebcff2_2107496608.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05035251000207","Pakeeza Henna Very Low Fat Natural Yogurt 1Kg","PAKEEZA HENNA","1000G","Food Cupboard > World Foods > Indian & South Asian","https://digitalcontent.api.tesco.com/v2/media/ghs/a9464fc8-3e50-4b1a-8bc2-699f3f5d85f3/7b24e2cb-96c7-488e-83f3-728bceb930f6.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060338920567","Get More Multivitamins Sparkling Lemon & Lime 1 Litre","GET MORE","1L","Drinks > Sports, Energy & Wellness Drinks > Wellbeing Drinks","https://digitalcontent.api.tesco.com/v2/media/ghs/42fb7d11-6a4e-44c1-929a-98774ce0b855/05e60540-6ffa-4273-933c-401e57411661_1800107543.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07501064193101","Corona 4X330ml","CORONA","1320ML","Drinks > Beer & Cider > Beer - Lager","https://digitalcontent.api.tesco.com/v2/media/ghs/bfa0c526-ec18-4585-98ab-b6460ddfa3ff/e3490177-f22d-46aa-a65d-47104a8fa74c.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000165369078","Pilgrims Choice Mature Cheddar 550G","PILGRIMS CHOICE","550G","Fresh Food > Cheese > Cheddar Cheese","https://digitalcontent.api.tesco.com/v2/media/ghs/d59f57b8-39b7-4b24-894e-9b15b1f414b5/4e02ac56-d088-42b5-9b08-da6e4d5c359c_275398512.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010775199583","Nomo Free From Chocolate Bar 38G","NOMO","38G","Food Cupboard > Free From > Chocolate, Sweets & Bars","https://digitalcontent.api.tesco.com/v2/media/ghs/10a047bd-924c-4779-9f49-9490446821cc/76b1bf8e-ff28-4167-ae7b-3c28374904d0_580160340.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697675881","Florence & Fred Striped Sage Green Chenille Blanket","FRED & FLO","","Baby > Toys & Nursery Accessories > Nursery Bedding","https://digitalcontent.api.tesco.com/v2/media/ghs/0f6b8092-cf6a-439b-9de0-59cf50580550/3f1509e8-0c7c-465b-a0bc-86cb625f2b44_1756640275.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05056025464964","Brewdog Alcohol Free Beer Mixed Pack 8X330ml","BREWDOG","2640ML","Drinks > Beer & Cider > Alcohol Free & Low Alcohol Beer & Cider","https://digitalcontent.api.tesco.com/v2/media/ghs/87055059-02cc-437b-9a80-0209a2e96b23/6599191d-a2f2-4a6f-9427-ca02b54b0724_1655489307.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05901784160469","Krakus Kielbasa Podsuszana 260G","KRAKUS","260G","Fresh Food > World Foods > Polish Food","https://digitalcontent.api.tesco.com/v2/media/ghs/1f1f4a16-86bc-49b5-9260-b9d6bd9777a2/1d9e0496-e2cc-485d-b4b8-3a1c84374978.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05052910096562","Tesco Finest Unsmoked Drycure Back Bacon 8 Rashers 240G","TESCO FINEST","240G","Fresh Food > Fresh Meat & Poultry > Fresh Bacon & Gammon","https://digitalcontent.api.tesco.com/v2/media/ghs/38050dfd-2449-445d-9734-c9bacdd8bcab/b982d97f-d33a-425b-9620-60e9e889cb42.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
